4,5m61,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
5,5m5v,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
6,5m6m,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
7,5m6q,green/blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
8,5m6l,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
9,5m67,blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
10,5m5z,green/blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
11,5m5p,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
12,5m5n,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
13,5m5x,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
14,l4e2,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
15,l4e7,maroon apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
16,5m68,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
17,5lyu,Blue Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
18,5m6k,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
19,5m64,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
20,5m5u,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
21,5m6j,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
22,5m65,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
23,5m5l,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
24,5m6s,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
25,5m63,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
26,5m6f,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
27,5m5r,green and purple apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
28,5m5w,green/blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
29,5m60,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
30,5m0l,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
31,5lys,Red Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
32,5m6d,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
33,5m69,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
34,5m0o,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
35,zv8b,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
36,acae,black vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
37,3p6i,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
38,gaos,"Vari-Flex, black apron",INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
39,l4fw,black camo Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
40,l4fx,Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
41,zv8g,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
42,kgcb,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
43,l4gv,blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
44,ked4,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
45,zwf5,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
46,5m12,Blue plaid,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
47,5lx9,GREEN ALLIGATOR FRONTAL,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
48,hl76,Hook and Loop Fastener - No top binding,INW MultiCare Health Center,DEACONESS HOSPITAL,BREAST CENTER,Not Selected,2022-11-05 21:14:23.598031
49,5lzk,BLUE HIEROGLYPHICS,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
50,cfg6,Vari-Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,BREAST CENTER,Not Selected,2022-11-05 21:14:23.598031
51,5maa,Rolling Shield,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
52,5m2f,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
53,5lyt,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
54,5m0k,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
55,bm6b,Buckle Closure - No top binding - Tethered,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
56,l4do,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OPERATING ROOM,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
57,l4dh,maroon skirt (yellow inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
58,l4dg,maroon vest (yellow inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
59,zwfb,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
60,l4ag,Black Thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
61,f3u1,DARK BLUE THYROID,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
62,zwfa,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
63,3okp,Black Frontal Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
64,kedz,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
65,5m2d,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
66,kee3,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
67,kedy,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
68,l4eg,maroon/grey vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Vest,2022-11-05 21:14:23.598031
69,3wcl,Black Frontal Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
70,zv82,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
71,5m0n,FRONTAL APRON BLUE,Not Selected,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
72,f3tx,BLUE THYROID,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
73,l4gp,blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
74,5lyp,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
75,cfgt,Vari-Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
76,kedb,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
77,33fq,Frontal Apron Blue,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
78,hl7d,Hook and Loop Fastener - No top binding,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
79,5m0q,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
80,5ly2,BLUE SKIRT,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
81,5m0g,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
82,keds,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
83,l4ft,Cat Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
84,l4hl,grey cat vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
85,5mae,Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
86,5mac,Full Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
87,l4e4,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
88,l4ad,black thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
89,c8bm,Vari-Flex black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
90,5lyr,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
91,3hqn,Blue Frontal Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
92,l4ho,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
93,3vue,Frontal Apron Red,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
94,5lxm,"frontal apron, blue",INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
95,5m1v,PINK SMALL LAP,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
96,5m04,BLUE WRAP AROUND,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Wrap Around,2022-11-05 21:14:23.598031
97,hhew,Vari-Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
98,l4dc,maroon skirt (grey inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
99,zwfg,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
100,kedd,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
101,5m0t,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
102,zwf9,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
103,kee9,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
104,zwfk,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
105,5lyq,red apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
106,l4gl,Multi pastel skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
107,keea,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
108,l4be,Thyroid Collar,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
109,l4b1,Skeleton thyroid,INW MultiCare Health Center,VALLEY HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
110,f3t5,black splatter apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
111,5lzj,BROWN FRONTAL,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
112,5lz2,BLUE SWIRL,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
113,coup,O.R. Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
114,comn,Standard Vest with Buckle Closure,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
115,zwfy,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
116,cfme,Standard Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
117,zwfx,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
118,l4j5,red skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Skirt,2022-11-05 21:14:23.598031
119,zwg0,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
120,zwfz,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
121,l4aw,Space Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
122,5m75,Red/black polka dot,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
123,l4j3,red apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
124,l4ax,Space Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
125,l4ay,Space Thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
126,zwg1,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
127,g0f9,Standard Vest with Buckle Closure,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
128,bq4u,Reverse Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
129,gdzu,Buckle Closure - No top binding - Tethered,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
130,bq4r,Standard Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
131,g0fa,Standard Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
132,f3tz,WESTERN THYROID,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
133,zwg2,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
134,l4j6,red apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
135,5m9d,Maroon Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
136,kedr,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
137,5m9k,Maroon Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
138,hkcl,Vari-Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
139,l4a0,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
140,l4j1,red apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
141,l4j2,red thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
142,l4g5,red thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
143,l4jy,red/black vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
144,kee2,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
145,kee8,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
146,5ly4,BLUE XRAY GOWN,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
147,5m77,Red/Black polka dot,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
148,chcc,Horse apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
149,zwg3,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
150,l4k6,red skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
151,l4k5,red vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
152,zwdz,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
153,zwe0,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
154,zwe1,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
155,l4bs,BLUE PLAID THYROID,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
156,zwe3,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
157,zwe4,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
158,5lzy,BLUE THYROID COLLAR,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
159,zwe5,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
160,zwe6,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
161,5m9r,Red Fetus Shield,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
162,l4h9,Red thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
163,zwe8,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
164,zwe9,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
165,zwea,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
166,zwed,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
167,5m5d,blue thyroid shield,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
168,anyn,Standard Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Skirt,2022-11-05 21:14:23.598031
169,5m7b,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
170,5m7c,no description,Not Selected,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
171,zwee,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
172,5m7d,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
173,zwef,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
174,zweg,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
175,f3ti,GREEN & RED SKIRT,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Skirt,2022-11-05 21:14:23.598031
176,zweh,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
177,zwej,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
178,anyp,Standard Vest with Buckle Closure,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
179,l4az,Red Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
180,5m5b,multi color,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
181,zwek,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
182,zwel,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
183,zwen,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
184,zweo,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
185,zwem,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
186,zwep,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
187,l4iz,flames apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
188,zwes,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
189,zwet,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
190,zweu,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
191,zwev,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
192,zwew,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
193,l4dt,Red/black thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
194,l4du,Red/black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
195,zwex,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
196,5m9u,dalmation skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Wrap Around,2022-11-05 21:14:23.598031
197,zwez,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
198,zwey,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
199,zwf1,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
200,zwf0,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
201,5m9n,Red Thyroid Shield,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
202,5m9m,Red Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
203,5m9o,Red Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
204,5m3r,Dalmation Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
205,5m9w,dalmation vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
206,l4k1,red/bees skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Skirt,2022-11-05 21:14:23.598031
207,l4k0,red/bees apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
208,l4im,red/dinosaur apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
209,l4il,red/dinosaur thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
210,5m3q,Camo/black skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Skirt,2022-11-05 21:14:23.598031
211,5m37,Camo/black vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
212,5m3m,Camo/black thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
213,l4h1,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
214,5m9e,Maroon Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
215,zwf3,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
216,zwf2,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
217,5m9g,Maroon Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
218,l4ap,Black Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
219,l4gy,Black thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
